# Length, Width, Layers, 900 rpm Fraction, 1800 rpm Fraction, 2900 rpm Fraction, 6500 rpm Fraction, 9000 rpm Fraction, Sed 1800 Weighting, Sed 2900 Weighting, Sed 6500 Weighting, Sed 9000 Weighting
2.500000000000000000e+02,1.500000000000000000e+02,9.473679999999999879e+00,6.610695170145162169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.610695170145162169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,9.000000000000000000e+01,9.473679999999999879e+00,8.082863547580469987e-01,2.687085699670122563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.910928842471629974e-01,2.171934705108839736e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+02,1.700000000000000000e+02,9.473679999999999879e+00,5.762106675655921384e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.762106675655921384e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,6.000000000000000000e+01,9.473679999999999879e+00,8.690875659039157819e-01,4.930445608345777608e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.405886686460274704e-01,4.284988972578883115e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,9.000000000000000000e+01,9.473679999999999879e+00,8.082863547580469987e-01,2.687085699670122563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.910928842471629974e-01,2.171934705108839736e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+02,2.200000000000000000e+02,9.473679999999999879e+00,4.765055561463310552e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.765055561463310552e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+02,1.250000000000000000e+02,9.473679999999999879e+00,6.838523057052994236e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.838523057052994236e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+02,9.000000000000000000e+01,1.000000000000000000e+01,7.904474371549718992e-01,2.041955052100098145e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.290416233831549464e-01,1.614058137718169805e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+02,5.500000000000000000e+01,1.000000000000000000e+01,8.445011784503425600e-01,4.014947410698759822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.054383964752171554e-01,3.390627819751254046e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000000e+02,1.500000000000000000e+02,1.000000000000000000e+01,6.998662337777628029e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.998662337777628029e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000000e+02,8.000000000000000000e+01,1.000000000000000000e+01,7.793206828627170513e-01,1.642535822512303234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.513144689800407505e-01,1.280062138826762730e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000000e+02,1.750000000000000000e+02,1.000000000000000000e+01,5.118537769320268271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.118537769320268271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,1.400000000000000000e+02,1.000000000000000000e+01,6.979224199628145664e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.979224199628145664e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+02,1.100000000000000000e+02,1.000000000000000000e+01,6.929849259482933066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.929849259482933066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+02,1.450000000000000000e+02,1.000000000000000000e+01,5.867495713558138482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.867495713558138482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,7.500000000000000000e+01,1.052632000000000012e+01,8.471415421064082407e-01,4.112718584447719872e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.987360657185356816e-01,3.484054763878725591e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000000e+01,6.500000000000000000e+01,1.052632000000000012e+01,8.593424063965853232e-01,4.566212009173510888e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.669484447885701717e-01,3.923939616080151516e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.450000000000000000e+02,1.250000000000000000e+02,1.052632000000000012e+01,7.367975118508629517e-01,1.369347853706624936e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.267081909361693404e-01,1.008932091469360789e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.550000000000000000e+02,1.400000000000000000e+02,1.052632000000000012e+01,7.126035161864323619e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.126035161864323619e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+02,1.200000000000000000e+02,1.052632000000000012e+01,6.768738173844734973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.768738173844734973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.450000000000000000e+02,1.400000000000000000e+02,1.052632000000000012e+01,7.218095604549406019e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.218095604549406019e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+02,3.300000000000000000e+02,1.052632000000000012e+01,1.727209718061911425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.727209718061911425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,8.000000000000000000e+01,1.105263000000000062e+01,7.745238244151180229e-01,1.471043553148152216e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.605879965485669247e-01,1.139358278665510843e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+02,1.250000000000000000e+02,1.105263000000000062e+01,7.287718252458770252e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.287718252458770252e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+02,1.500000000000000000e+02,1.105263000000000062e+01,5.508194094442022681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.508194094442022681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+02,1.100000000000000000e+02,1.105263000000000062e+01,6.685851777163720477e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.685851777163720477e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+02,1.500000000000000000e+02,1.105263000000000062e+01,5.922257215739962222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.922257215739962222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+02,1.200000000000000000e+02,1.157895000000000074e+01,6.691030691029253852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.691030691029253852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+02,2.900000000000000000e+02,1.157895000000000074e+01,2.334489058211839108e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334489058211839108e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+02,2.400000000000000000e+02,1.157895000000000074e+01,4.754134187286286339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.754134187286286339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,1.450000000000000000e+02,1.157895000000000074e+01,6.201251611968461308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.201251611968461308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+02,1.100000000000000000e+02,1.157895000000000074e+01,7.579306213721592744e-01,8.810681873476294834e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.911517655013962314e-01,6.677885587076308471e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.850000000000000000e+02,1.050000000000000000e+02,1.210525999999999947e+01,6.883935309297355420e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.883935309297355420e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000000e+02,2.800000000000000000e+02,1.210525999999999947e+01,2.956536988024411339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.956536988024411339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000000e+02,1.100000000000000000e+02,1.210525999999999947e+01,6.985308924960791366e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.985308924960791366e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+02,7.500000000000000000e+01,1.263157999999999959e+01,7.770787655770637903e-01,1.562332615550232062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.556732155458078193e-01,1.214055500312559710e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+02,1.800000000000000000e+02,1.263157999999999959e+01,5.623424049728705798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.623424049728705798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000000e+02,1.500000000000000000e+02,1.263157999999999959e+01,6.348135336846107979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.348135336846107979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000000e+02,1.350000000000000000e+02,1.315789000000000009e+01,5.807146979175754620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807146979175754620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.100000000000000000e+02,1.315789000000000009e+01,6.880841576395293480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.880841576395293480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,6.000000000000000000e+01,1.368421000000000021e+01,8.025304714310846910e-01,2.478285773914583601e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.036404863830225898e-01,1.988899850480621290e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.150000000000000000e+02,1.800000000000000000e+02,1.368421000000000021e+01,5.109729958326999499e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.109729958326999499e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+02,1.100000000000000000e+02,1.421053000000000033e+01,5.156248121450017763e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.156248121450017763e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+02,1.100000000000000000e+02,1.421053000000000033e+01,7.048065528323202988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.048065528323202988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+02,1.450000000000000000e+02,1.421053000000000033e+01,4.390800246081637548e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.390800246081637548e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+02,1.300000000000000000e+02,1.473684000000000083e+01,5.991727715076925476e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.991727715076925476e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,9.000000000000000000e+01,1.473684000000000083e+01,7.410602011525302402e-01,2.863791717025936448e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.198377804937483582e-01,2.122242065878190281e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+02,1.450000000000000000e+02,1.473684000000000083e+01,3.492273924015083519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.492273924015083519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+02,1.900000000000000000e+02,1.473684000000000083e+01,4.326376474091840341e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.326376474091840341e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+01,6.500000000000000000e+01,1.526315999999999917e+01,8.016532394092084068e-01,2.446517234330478630e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.055273927920598043e-01,1.961258466171485748e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+02,1.300000000000000000e+02,1.526315999999999917e+01,5.626337615876821907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.626337615876821907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.150000000000000000e+02,2.000000000000000000e+02,1.578946999999999967e+01,4.111388986680080682e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.111388986680080682e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+02,1.000000000000000000e+02,1.578946999999999967e+01,5.500004946391514604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.500004946391514604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,7.800000000000000000e+01,1.631578999999999979e+01,7.610622192762213079e-01,9.920279989069388793e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.855627162329949176e-01,7.549950304322637640e-02,0.000000000000000000e+00,0.000000000000000000e+00
